CID,na_in_C4,C4_2_O2_2_1,FC_3_C4_0_/_/_0,FC_17_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,na_ex_I1,LeafAC_O2_C4_1,FC_11_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,N3_2_N3_2_1,dg_in_1,LeafAC_C4_C4_1,na_ex_S2,C4_3_S2_2_1,FC_13_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,FC_35_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_2_N3_2_1,FC_52_S6_0_O2_1_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,N3_2_N3_3_1,FC_28_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_14_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_1_C4_0_H1_1_/_1_/_0_0,FC_45_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_39_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_30_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_16_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_78_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_36_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,na_ex_C4,C4_2_N3_3_1,C4_2_C4_3_2,FC_38_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_S6_4_1,C4_3_N3_2_2,C4_2_C4_3_1,N3_3_S6_4_1,C4_2_N3_3_2,FC_18_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_47_C4_0_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_54_C4_0_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_63_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_N3_2_H1_3_N3_2_H1_3_H1_3_/_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_62_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_82_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_65_C4_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_80_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_2_2,FC_87_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_4_O2_2_1,FC_75_S6_0_O2_1_O2_1_C4_1_F1_2_F1_2_F1_2_/_2_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_10_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_7_O2_0_/_/_0,FC_57_C4_0_H1_1_N3_1_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0,FC_77_C4_0_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,dg_1,LeafAC_N3_C4_2
243,0.111111,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.25,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2294,0.0555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.333333,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
681,0.138889,0.0,0.125,0.0,0.0,0.4,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.0,0.266667,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
37365,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.416667,0.0,0.0,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
8275,0.111111,0.0,0.125,0.0,0.0,0.0,0.0,0,0.4,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.416667,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
11425995,0.333333,0.0,0.125,0.0,0.0,0.2,0.0,0,0.2,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.15,0,1,0,0.0,0,0,0.0833333,0.0,0.0,0,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3000715,0.111111,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.2,0.428571,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.416667,0.0,0.0,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3672,0.166667,0.0,0.25,0.0,0.0,0.2,0.0,0,0.4,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.5,0.0,0.2,0,0,0,0.0,0,0,0.416667,0.0,0.333333,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
1563370,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
1923,0.194444,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2244,0.111111,0.0,0.125,0.0,0.0,0.2,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.2,0,0,0,0.0,0,0,0.25,0.0,0.333333,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
135424354,0.111111,0.0,0.25,0.0,0.0,0.0,0.0,0,0.4,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.0,0,0,0,0.0,0,0,0.416667,0.0,0.0,0,0.0,0.333333,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
135424353,0.111111,0.0,0.125,0.0,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.0,0,0,0,0.0,0,0,0.416667,0.0,0.0,0,0.0,0.333333,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
667490,0.0833333,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.5,0,0,0,0.0,0.0,0.1,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4914,0.194444,0.25,0.125,0.0,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.333333,0.1,0.333333,1,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
4058,0.277778,0.0,0.25,0.0,0.0,0.0,0.5,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.25,1,0,0,0.0,0,0,0.25,0.2,0.166667,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
836,0.166667,0.0,0.125,0.0,0.0,0.6,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,0,0,0,0
7017,0.277778,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
23274301,0.194444,0.25,0.125,0.0,0.0,0.2,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
23274845,0.25,0.25,0.125,0.0,0.0,0.4,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.15,0,0,1,0.0,0,0,0.166667,0.0,0.166667,0,0.0,0.0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
23274824,0.194444,0.25,0.125,0.0,0.0,0.2,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.333333,0.0,0.333333,1,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
4763,0.222222,0.0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.25,0,0,0,0.0,0,0,0.166667,0.0,0.166667,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
61302139,0.277778,0.25,0.125,0.0,0.0,0.4,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.15,0,0,1,0.0,0,0,0.166667,0.0,0.166667,0,0.0,0.0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
2206,0.194444,0.0,0.125,0.0,0.0,0.0,0.5,0,0.0,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.3,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10378872,0.361111,0.0,0.125,0.0,0.0,0.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.2,0,0,1,0.0,0,0,0.0,0.0,0.166667,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
773301,0.111111,0.0,0.125,0.0,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.2,0,0,0,0.0,0,0,0.333333,0.0,0.333333,0,0.5,0.0,0.133333,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
1986,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1,0.2,0.142857,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.166667,0.0,0.0,0,0.0,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4253,0.388889,0.0,0.5,0.0,0.0,0.4,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.35,0,0,0,0.0,0,0,0.0833333,0.1,0.0,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
1302,0.25,0.0,0.375,0.0,0.0,0.2,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.25,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763146,0.138889,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,1.0,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4100,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0,0.2,0.142857,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.25,0.0,0.0,0,0.0,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2828,0.388889,0.0,0.5,0.0,0.0,0.2,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.35,0,0,0,0.5,0,0,0.166667,0.1,0.0,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
3394,0.305556,0.0,0.375,0.0,0.0,0.2,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.4,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.0,0.0,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4044,0.277778,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.285714,0,0.0,0.0,0,0.0,0,0,1,0.0,0.666667,0.35,0,0,0,0.0,0,0,0.25,0.0,0.5,0,0.0,0.0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2732945,0.277778,0.0,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,1,0,0,0.5,0,0,0.333333,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763156,0.138889,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763157,0.138889,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,1.0,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3335,0.361111,0.0,0.375,0.0,0.0,0.2,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,1,0,0.0,0,0,0.0833333,0.0,0.5,0,0.0,0.0,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3059,0.277778,0.0,0.25,0.0,0.0,0.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.3,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3825,0.333333,0.0,0.375,0.0,0.0,0.2,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.166667,0.0,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
21864625,0.194444,0.0,0.125,0.0,0.0,0.4,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.416667,0.0,0.5,1,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
1775,0.361111,0.0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.5,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
37712,0.388889,0.25,0.25,0.0,0.0,0.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.4,0,0,1,0.0,0,0,0.0,0.0,0.333333,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
5215,0.222222,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.35,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.333333,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3345,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.55,0,0,0,0.0,0,0,0.166667,0.3,0.333333,0,0.0,0.0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10062976,0.0555556,0.0,0.125,0.0,0.0,0.0,0.0,1,0.2,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.166667,0.1,0.0,0,0.0,0.666667,0.0666667,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1
23275681,0.305556,0.25,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.25,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
138395470,0.305556,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.333333,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
3033,0.305556,0.0,0.375,0.0,0.0,0.2,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.35,0,1,0,0.0,0,0,0.0833333,0.0,0.5,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
1065,0.416667,0.0,0.375,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.35,0,0,0,0.5,1,0,0.25,0.2,0.166667,0,0.0,0.333333,0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
5340,0.194444,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.333333,0.0,0,0.25,0,0,0,0.0,0.0,0.3,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.333333,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3295,0.138889,0.0,0.375,0.0,0.0,0.0,0.0,0,0.2,0.142857,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.15,1,0,0,0.0,0,0,0.166667,0.0,0.166667,0,0.0,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
71768,0.416667,0.0,0.375,0.0,0.0,0.2,0.0,0,0.0,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.25,0,0,0,0.0,0,0,0.333333,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10087109,0.333333,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.333333,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
3325,0.138889,0.0,0.25,0.0,0.0,0.0,0.0,0,0.4,0.0,0,0.333333,0.0,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
23276128,0.333333,0.25,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.333333,0.0,0.333333,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
138395487,0.388889,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.333333,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
395819,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1,0.2,0.0,0,0.666667,0.5,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.166667,0.0,0.0,0,0.0,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3016,0.361111,0.0,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.4,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.0,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10404097,0.388889,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.25,0.0,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
23276569,0.333333,0.25,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.5,0.0,0.333333,1,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
23276582,0.361111,0.25,0.375,0.333333,0.0,0.2,0.5,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.333333,0.1,0.333333,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
561987,0.305556,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.45,0,0,0,0.0,0,0,0.166667,0.0,0.5,0,0.5,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3061,0.944444,0.25,0.125,1.0,0.0,1.0,0.0,0,0.0,0.714286,0,0.0,0.0,0,0.0,0,0,0,0.0,0.666667,0.55,0,0,0,0.0,0,0,0.416667,0.0,0.166667,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0
100930149,0.416667,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.25,0.0,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
