CID,na_in_C4,C4_2_O2_2_1,FC_3_C4_0_/_/_0,FC_17_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,na_ex_I1,LeafAC_O2_C4_1,FC_11_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,N3_2_N3_2_1,dg_in_1,LeafAC_C4_C4_1,na_ex_S2,C4_3_S2_2_1,FC_13_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,FC_35_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_2_N3_2_1,FC_52_S6_0_O2_1_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,N3_2_N3_3_1,FC_28_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_14_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_1_C4_0_H1_1_/_1_/_0_0,FC_45_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_39_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_30_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_16_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_78_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_36_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,na_ex_C4,C4_2_N3_3_1,C4_2_C4_3_2,FC_38_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_S6_4_1,C4_3_N3_2_2,C4_2_C4_3_1,N3_3_S6_4_1,C4_2_N3_3_2,FC_18_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_47_C4_0_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_54_C4_0_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_63_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_N3_2_H1_3_N3_2_H1_3_H1_3_/_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_62_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_82_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_65_C4_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_80_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_2_2,FC_87_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_4_O2_2_1,FC_75_S6_0_O2_1_O2_1_C4_1_F1_2_F1_2_F1_2_/_2_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_10_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_7_O2_0_/_/_0,FC_57_C4_0_H1_1_N3_1_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0,FC_77_C4_0_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,dg_1,LeafAC_N3_C4_2
10594934,0.138889,0.0,0.125,0.0,0.0,0.0,0.0,1,0.2,0.0,0,0.666667,0.5,0,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.166667,0.1,0.0,0,0.0,0.666667,0.133333,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1
10247552,0.444444,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.25,0.0,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
14500288,0.416667,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.571429,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.416667,0.0,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.285714,0,0,0,0,0
100930150,0.472222,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.45,0,0,0,0.0,0,0,0.25,0.0,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
41693,0.472222,0.0,0.375,0.0,0.0,0.0,0.0,0,0.4,0.142857,0,0.333333,0.0,0,0.0,0,0,0,0.0,0.0,0.4,0,0,0,0.0,0,0,0.25,0.3,0.333333,0,0.0,0.0,0.133333,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
77817166,0.416667,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.5,0.0,0.3,0,0,1,0.5,0,0,0.416667,0.0,0.333333,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.285714,0,0,0,0,0
9886533,0.416667,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,1,0.5,0,0,0.416667,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.285714,0,0,0,0,0
135214,0.166667,0.0,0.375,0.0,0.0,0.0,0.0,0,0.2,0.428571,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.333333,0.0,0.166667,0,0.0,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
10811046,0.5,1.0,0.375,0.333333,0.0,0.0,0.0,0,0.0,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.166667,0.3,0.333333,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.428571,0,0,0,0,0
23276725,0.361111,0.25,0.375,0.333333,0.0,0.0,0.5,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0.5,0,0,0.333333,0.1,0.333333,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
76121020,0.472222,0.5,0.375,0.333333,0.0,0.0,0.0,0,0.2,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,1,0.5,0,0,0.416667,0.0,0.333333,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.285714,0,0,0,0,0
4614,0.416667,0.0,0.625,0.0,0.0,0.2,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.5,0,1,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.0,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
100961794,0.333333,0.0,0.625,0.0,0.0,0.0,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.25,0,0,0,0.0,0,0,0.25,0.0,0.5,0,0.0,0.333333,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.142857,0,0,0,0,0
156809,0.25,0.0,0.375,0.0,0.0,0.2,0.0,0,0.2,0.285714,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.15,0,0,0,0.0,0,0,0.416667,0.0,0.166667,0,0.0,0.333333,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2726,0.361111,0.0,0.5,0.0,0.0,0.0,0.0,0,0.2,0.0,0,0.666667,0.0,0,0.0,0,0,0,0.0,0.0,0.35,0,0,0,0.0,0,0,0.166667,0.1,0.5,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763162,0.138889,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.0,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10642039,0.166667,0.0,0.125,0.0,0.0,0.0,0.0,0,0.2,0.0,0,0.0,1.0,0,0.0,0,0,0,0.0,0.0,0.1,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763155,0.138889,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.0,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763158,0.138889,0.0,0.25,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763159,0.138889,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
13763149,0.138889,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4781,0.416667,0.0,0.25,0.0,0.0,0.0,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.55,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
18794,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.25,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.666667,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4323207,0.194444,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.25,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.0,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10762855,0.277778,0.5,0.375,0.0,0.0,0.0,0.0,0,0.2,0.0,0,0.666667,0.5,0,0.25,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.333333,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.285714,0,0,0,0,0
394904,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.142857,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.333333,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
394906,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
134560,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
395816,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10833200,0.194444,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
202890,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85241750,0.194444,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.25,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10760314,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.5,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
5405,0.722222,0.0,0.375,0.0,0.0,0.4,0.0,0,0.0,0.428571,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.75,0,0,0,0.0,0,0,0.333333,0.3,0.666667,0,0.0,0.0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85274612,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.142857,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.333333,0.2,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3715,0.388889,0.0,0.5,0.0,0.0,0.2,0.0,0,0.2,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.333333,0.35,0,1,0,0.5,0,0,0.25,0.0,0.5,0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10575994,0.0833333,0.0,0.125,0.0,0.0,0.0,0.0,1,0.2,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0833333,0.0,0.0,0,0.0,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
77814860,0.583333,0.5,0.5,0.333333,0.0,0.0,0.0,0,0.0,0.142857,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.55,0,0,1,0.5,0,0,0.166667,0.0,0.5,0,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.285714,0,0,0,0,0
85216231,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10548739,0.194444,0.0,0.25,0.333333,0.0,0.0,0.0,0,0.2,0.285714,0,0.666667,0.5,1,0.0,0,0,0,0.0,0.0,0.1,0,0,0,0.0,0,0,0.333333,0.0,0.166667,0,1.0,0.0,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
395820,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
74020883,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
11696964,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85180269,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10386217,0.416667,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.3,0,0,0,1.0,0,0,0.166667,0.4,0.5,0,0.0,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85189406,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.5,0,0,0.166667,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
395817,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10836567,0.194444,0.0,0.125,0.0,0.0,0.0,0.0,0,0.2,0.0,0,0.0,1.0,0,0.25,0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
54676228,0.333333,0.0,0.5,0.0,0.0,0.2,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.4,0,0,0,0.0,0,0,0.0833333,0.0,0.5,0,0.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
394905,0.166667,0.0,0.25,0.0,0.0,0.2,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,1,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
395818,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
74021008,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.428571,0,0.666667,0.5,0,0.0,0,1,0,0.0,1.0,0.1,0,0,0,0.0,0,0,0.333333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3488,0.555556,0.0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.4,0,0,0,0.5,0,0,0.0833333,0.0,0.5,0,0.5,0.0,0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4415369,0.166667,0.0,0.25,0.0,0.5,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3076,0.416667,0.0,0.375,0.0,0.0,0.0,0.0,0,0.4,0.142857,0,0.666667,0.0,0,0.0,0,0,0,0.0,0.0,0.5,0,0,0,0.5,0,0,0.416667,0.1,0.666667,0,0.0,0.0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85162232,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10524550,0.194444,0.0,0.375,0.0,0.0,0.0,0.0,1,0.2,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85234010,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85250786,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
395821,0.166667,0.0,0.375,0.0,0.0,0.0,0.5,0,0.2,0.142857,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.25,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
73698903,0.166667,0.0,0.25,0.0,0.0,0.2,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,1,0.0,0.0,0.2,0,0,0,0.0,0,0,0.166667,0.0,0.333333,0,0.5,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
74002385,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10810971,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
9911005,0.472222,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.35,0,0,0,1.0,0,0,0.166667,0.4,0.666667,0,0.0,0.333333,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85200590,0.166667,0.0,0.25,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
44327323,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.5,0.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
481696,0.472222,0.0,0.5,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.35,0,0,1,0.0,0,0,0.0833333,0.3,0.5,0,0.0,0.333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
85190561,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.5,0.666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
56689929,0.388889,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0,0.25,0,0,0,0.0,0.0,0.55,0,0,0,0.0,0,0,0.0,0.0,0.5,0,0.5,0.666667,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10811510,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.666667,0.5,0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0,0.0,0.166667,0,0.5,0.666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
10718340,0.25,0.0,0.375,0.0,0.0,0.0,0.0,1,0.2,0.0,0,0.666667,0.5,0,0.25,0,0,0,0.0,0.0,0.2,0,0,0,0.0,0,0,0.0833333,0.0,0.333333,0,0.5,0.666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
74020899,0.166667,0.0,0.25,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.666667,0.5,0,0.0,0,1,0,0.0,0.0,0.15,0,0,0,0.0,0,0,0.0833333,0.0,0.166667,0,0.5,0.666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
4368272,0.388889,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0,0.25,0,0,0,0.0,0.0,0.5,0,0,0,0.0,0,0,0.0,0.0,0.666667,0,0.5,0.666667,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
156015222,0.388889,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0,0.25,0,0,0,0.0,0.0,0.5,0,0,0,0.0,0,0,0.0833333,0.0,0.666667,0,0.5,0.666667,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
9805034,0.472222,0.0,0.625,0.0,0.0,0.2,0.5,0,0.2,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.35,0,0,0,0.0,0,0,0.166667,0.5,0.833333,0,0.0,0.0,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
3706,0.833333,0.0,0.5,0.0,0.0,0.4,0.0,0,0.2,0.428571,0,0.0,0.0,0,0.25,0,0,0,0.0,0.0,0.8,0,0,0,0.0,0,0,0.333333,0.5,0.666667,0,0.0,0.0,0.733333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
53799309,0.833333,0.0,0.5,0.0,0.0,0.4,0.0,0,0.2,0.571429,0,0.0,0.0,0,0.25,0,0,0,0.0,0.333333,0.75,0,0,0,0.0,0,0,0.416667,0.5,0.666667,0,0.0,0.333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
